,distinct_id,active_timespan,sessions_per_day,churned,number_ratings,Average_SQS,time_in_between_sessions_slope,avg_session_duration
1545,36C75F22-3AFD-429A-9F45-1A5E1D31B68C,,,0,0.0,-1.0,0.0,-1.0
1546,36DE132B-88E2-40E2-8506-A86865750788,,,0,0.0,-1.0,0.0,-1.0
1547,36EB9EBF-9D37-4FAB-ABCF-86E5B6075D70,9.1009375,2.6370909590358136,0,0.0,20.333333333333332,760965.0,50.96666666666666
1548,36ECB9AC-C791-4FFF-B607-06E45C50E6FC,132.38753472222223,0.01510716249982624,1,0.0,-1.0,0.0,-1.0
1549,36ED4586-1662-4C05-8914-CFA42D76BDCA,330.1830439814815,0.00605724623494649,0,0.0,-1.0,0.0,-1.0
1550,36F7B719-B7D1-41D1-9D2B-D5F89CB4C69B,,,0,0.0,-1.0,0.0,-1.0
1551,36ee684f-37ed-4254-8457-aa723563941a,,,0,0.0,1.3333333333333333,-22.0,17.599999999999998
1552,3716E5B7-4AB1-42FE-ACC3-9CEFEF7C6307,0.3965740740740741,143.731029652113,0,0.0,62.75,-4.499999999999999,179.775
1553,371F5D22-9358-4B84-B92C-6B14777CB920,170.64788194444444,0.1465004998312192,0,0.0,10.4,4053803.4,61.160000000000004
1554,3721b882cf644916,0.5,4.0,0,0.0,2.0,0.0,59.2
1555,37386441-A9C2-4D13-8E4C-A502AF7C8FA3,6.11980324074074,0.3268078925619053,0,0.0,-1.0,0.0,-1.0
1556,37427558-6864-4FE9-BB7E-848A93B0ED42,8.78025462962963,1.0250272206945823,0,0.0,4.5,0.0,36.349999999999994
1557,3746E57C-9D7E-42BC-81D7-16B0269E70ED,198.5079861111111,4.755476182563324,0,13.0,19.994152046783626,1954.8718705918998,74.69707602339184
1558,3747DFC3-45C0-4E15-9FAC-EDF766596F6D,0.3481481481481481,57.44680851063829,0,0.0,11.8,10.3,33.78
1559,375A8CC4-B223-4647-821F-BA3448D018FA,0.33395833333333336,26.94946974422957,0,0.0,18.0,0.0,42.7
1560,375D3DC6-E170-45E8-B098-F769B2F35F39,,,0,0.0,-1.0,0.0,-1.0
1561,3761C4ED-B7EE-49D4-B484-A8AA84B373E3,7.340960648148147,5.857544000163971,0,0.0,26.166666666666668,-29932.8,183.0666666666667
1562,37667A92-57DD-4A75-992F-D6923C9CAFF4,,,0,0.0,-1.0,0.0,-1.0
1563,376FC7A1-51BC-49EA-877E-01C872BCAA4B,276.7305787037037,0.11924956090715655,0,0.0,17.4,1560181.8,80.7
1564,377B2F25-C51E-4A4E-A040-9A109049C395,,,0,0.0,-1.0,0.0,-1.0
1565,37860DCE-5F58-4994-9CB6-40C4C7F1CC8E,265.883125,0.16548624513120191,0,0.0,11.666666666666666,-233965.94047619047,109.93333333333334
1566,3792D235-A6C6-43C0-96F9-EA8CB56BA308,,,0,0.0,-1.0,0.0,-1.0
1567,379CECFE-45E6-48DC-9AA1-99AFFB6C6531,235.07739583333333,0.3275516972911847,0,0.0,16.0,39579.27032967035,40.946666666666665
1568,379E8960-426C-44D7-9259-B785E9A5CA21,34.58353009259259,0.4048169739328792,0,0.0,8.0,0.0,74.95
1569,37A0FC32-5CD0-44B0-B193-8F93F31BF7D5,226.9250115740741,0.052880905091781366,0,0.0,2.0,0.0,17.9
1570,37AC261F-B9B1-44EE-9D4C-223E3343F4F3,91.60243055555556,0.21833481795955495,0,0.0,66.0,0.0,191.0
1571,37AC91EC-A468-4204-92B7-C697A201EE55,1.0535185185185183,18.984004218667604,0,0.0,5.166666666666667,6208.799999999999,25.200000000000003
1572,37AF7A8D-C4EC-4709-82C8-E7C4068A115C,,,0,0.0,-1.0,0.0,-1.0
1573,37B80FCA-2CF4-475D-B66E-14361EDADBAF,0.293125,47.76119402985074,0,0.0,38.0,0.0,120.2
1574,37BBE9CF-AE52-440E-90ED-69E53DFA2423,43.3840162037037,0.09219985492395512,1,0.0,-1.0,0.0,-1.0
1575,37BEF7C5-5AFA-413C-B1F4-450386660DEF,19.713564814814816,2.7392306012263594,0,0.0,17.444444444444443,17.273809523809526,34.888888888888886
1576,37C34F49-EDF1-41CE-B6B6-AD3AA823E74B,18.629178240740746,0.9125469615628112,0,0.0,8.5,0.0,34.05
1577,37CC0B6C-CAE0-4BC6-9BF8-626E2ABA43C4,0.9344212962962964,2.1403621770257883,0,0.0,-1.0,0.0,-1.0
1578,37DB57A9-099B-4885-B89B-E5CFA5B4A56D,39.31428240740741,4.8582852923703035,0,0.0,20.033333333333335,10408.468472906405,53.63999999999999
1579,37DBE8F9-DA6C-471A-88AB-B334965C4422,,,0,0.0,-1.0,0.0,-1.0
1580,37EA338E-6EE2-4F0B-A95B-2D8B045BE4ED,0.3350462962962963,56.708580903689366,0,0.0,23.5,0.0,65.75
1581,37EFB85B-5286-4302-8F27-3AAEEAB86C6F,301.79384259259257,0.06295688419875782,0,0.0,6.5,-956940.6000000001,69.21666666666667
1582,37F41D99-0FCD-4B7C-8E84-81E18A41D45B,0.2916666666666667,6.857142857142858,0,0.0,-1.0,0.0,-1.0
1583,37b77254-f993-4f5f-bd38-fee29a438618,,,0,0.0,1.0909090909090908,46751.04848484848,31.481818181818184
1584,37edfb41-21c4-4977-92f1-c16c80589eca,,,0,0.0,1.0,9533160.0,101.39999999999999
1585,38027E0C-4C60-442D-90DA-98981996C8A2,0.3333333333333333,3.0,0,0.0,-1.0,0.0,-1.0
1586,3803CCCB-6579-4692-ABB4-0A987E9F02FB,33.895833333333336,1.32759680393362,0,0.0,20.428571428571427,196711.05714285723,54.12857142857143
1587,380FEA78-4AEF-435A-842E-FAD378096381,0.2920833333333333,44.50784593437946,0,0.0,16.5,0.0,91.14999999999999
1588,381EBCFF-2EBE-495D-9838-5FF9C6B2D5CC,17.25287037037037,3.999334517605766,0,0.0,32.0,-0.9999999999999994,267.4428571428572
1589,38289D49-0799-441D-924D-467854AEB796,0.2916666666666667,3.4285714285714284,0,0.0,-1.0,0.0,-1.0
1590,382E71DE-2414-460A-B6BF-12B670571182,,,0,0.0,-1.0,0.0,-1.0
1591,3835D2CE-5BC2-4C8D-958C-F5E17FBDE93E,0.2929861111111111,40.9575728845698,0,0.0,-1.0,0.0,-1.0
1592,384475F2-62B1-4A84-967E-8D7485DEA1CD,,,0,0.0,-1.0,0.0,-1.0
1593,3844833F-DE0E-4AAC-80F9-4B5DCAF680AB,0.2916666666666667,3.4285714285714284,0,0.0,-1.0,0.0,-1.0
1594,38451A92-5D2F-4B15-AA89-303D52D6DDEA,0.2916666666666667,10.285714285714283,0,0.0,-1.0,0.0,-1.0
1595,38471F6C-5659-4D81-84CA-413A43469B45,278.83096064814816,0.057382436881498675,0,0.0,22.5,0.0,40.55
1596,385B0034-5FF9-4509-B69C-51122F326FF4,17.726805555555554,1.9744110065578653,0,0.0,30.5,1.999999999970896,157.05
1597,385BC374-ED7D-4362-8209-CBACBE0C1B77,0.3333333333333333,9.0,0,0.0,-1.0,0.0,-1.0
1598,38712DEC-E9F7-454B-AEED-33C00FF2F649,34.81400462962963,0.028724072701159932,1,0.0,-1.0,0.0,-1.0
1599,387B35A1-C8E0-4123-99BE-246DB5D8B1E9,119.35533564814814,0.0167566869896447,1,0.0,-1.0,0.0,-1.0
1600,3884EA0D-E706-4B13-953D-813D9D187788,35.13614583333333,0.3415286371169291,0,0.0,3.75,1301150.4999999998,53.15
1601,388B2956-79A9-43F6-8474-EEED7B27A9DA,,,0,0.0,-1.0,0.0,-1.0
1602,388F228B-FFCF-4860-8AC8-2F93585629C2,1.2556828703703704,21.502244425804907,0,0.0,10.666666666666666,3396.899999999998,49.5
1603,389C10B7-72C7-4DB0-83D7-CA2A57F9355F,,,0,0.0,-1.0,0.0,-1.0
1604,389D171B-E327-4224-B988-8E253F22195C,1.0607523148148148,19.79727001931281,0,0.0,11.666666666666666,67.0,40.46666666666667
1605,389fc3c6-b12c-4072-b739-2c8fe7e9932d,,,0,0.0,1.5,0.0,36.1
1606,38A636D0-0274-4E98-8122-6705189CC631,100.30486111111112,0.0099696065467083,1,0.0,-1.0,0.0,-1.0
1607,38DE95F3-5DBA-4658-84CE-646CF50BCE8E,0.2948263888888889,111.93027911906724,0,0.0,67.5,0.0,126.1
1608,38ED8854-683F-4F35-B715-F6606DE8894B,192.24226851851853,0.01040353932260918,0,0.0,-1.0,0.0,-1.0
1609,38F4F273-5CEE-4111-BB3B-B2D46FE837B4,29.495428240740736,2.7122847428097185,0,0.0,31.1,81699.54999999996,102.46
1610,38F93582-57F5-4C8E-9AD1-D7EEB4B1DEE9,5.289305555555557,2.26872882913636,0,0.0,7.5,0.0,27.65
1611,38FCA95D-E8A6-4D08-98F5-A0A04B9ED9DA,6.06806712962963,3.955130931695026,0,0.0,12.2,-36515.4,47.160000000000004
1612,38a5ea06-e274-4a71-8c08-8e26a13f0f4c,,,0,0.0,-1.0,0.0,-1.0
1613,390163D1-7EA5-49FC-87E4-EE60AB220494,0.3705092592592593,35.08684243408722,0,0.0,2.1666666666666665,557.8000000000001,57.36666666666667
1614,390E7AF1-6221-4FEA-BDB5-499F5F15939F,150.55236111111108,0.013284414706216092,0,0.0,-1.0,0.0,-1.0
1615,39152DD4-C092-4A66-908B-FD532F2ED00A,2.4053935185185185,6.235985872797436,0,0.0,8.0,0.0,62.65
1616,391f2ff5-b66e-46d1-9e9e-c4b7eb5840cf,,,0,0.0,1.3333333333333333,125717.0,78.10000000000001
1617,3925139B-D70C-429A-99DE-AB8413BCF01E,0.2924074074074074,13.679544015199491,0,0.0,8.0,0.0,64.5
1618,393B388D-EA60-4A5A-A12F-EE52A574E941,1.2126041666666667,20.61678549952753,0,0.0,9.333333333333334,13772.099999999999,42.26666666666667
1619,394EC1A6-100B-4747-A135-2CB08A52A882,240.46239583333332,0.008317308796117202,0,0.0,-1.0,0.0,-1.0
1620,395C292C-4E6A-44E1-9E0B-C0E354948081,,,0,0.0,-1.0,0.0,-1.0
1621,39637edc-0c23-4bbf-9d68-73951823d457,,,0,0.0,2.0,0.0,126.3
1622,396948FF-3E82-4CC1-B0B1-A6F515845F47,,,0,0.0,-1.0,0.0,-1.0
1623,3969CB56-5AB1-4846-A1D6-F775965762C5,0.2995949074074074,36.71624492949585,0,0.0,3.0,0.0,17.15
1624,396A1E07-A50E-4EA1-86BC-9A1460B96B0F,0.33515046296296297,56.69095555478813,0,0.0,57.0,0.0,146.5
1625,39711D17-B976-4FF3-81A5-FC28ECE3C6C4,0.2930324074074074,3.4125918318982547,0,0.0,-1.0,0.0,-1.0
1626,397BED17-E9E9-4356-8A0D-EB0F49C1CD10,,,0,0.0,-1.0,0.0,-1.0
1627,398349EC-BFD0-411E-AA54-2B357A2B8F54,0.3338773148148148,41.93157000727979,0,0.0,38.0,0.0,36.5
1628,39BC01D3-D122-4BD3-9F89-9A544A5191A9,,,0,0.0,-1.0,0.0,-1.0
1629,39C673CF-FE69-446B-B83F-A488879008FB,,,0,0.0,-1.0,0.0,-1.0
1630,39CFC706-EBCF-4778-A457-084E6B80F8D5,,,0,0.0,-1.0,0.0,-1.0
1631,39D12A60-6F01-4853-A36E-0F5A9EE6103F,0.2916666666666667,6.857142857142858,0,0.0,-1.0,0.0,-1.0
1632,39D1A701-42C0-44C1-96F0-CAF6D489A326,,,0,0.0,-1.0,0.0,-1.0
1633,39D613F2-C7DF-403C-973B-97EBB7E9D48E,0.3357986111111111,11.911901561369042,0,0.0,1.0,-23.0,30.766666666666666
1634,39D988F4-C322-40C9-B5A5-3C1A16473375,84.1309375,0.4992218231254109,0,0.0,13.777777777777779,474880.09523809527,39.24444444444445
1635,39DAC8DF-7900-4B52-82A2-D0E4D8FF09A8,0.2916666666666667,6.857142857142858,0,0.0,-1.0,0.0,-1.0
1636,39ED3B2D-5DFE-4A26-845B-AD6D7814094C,,,0,0.0,-1.0,0.0,-1.0
1637,39FFCC6B-F315-45C7-94CE-64272019E4A4,58.42869212962963,0.9242034697644068,0,3.0,21.88888888888889,-67023.40476190476,58.05555555555556
1638,39d19d94f4e98144,0.0,0.0,0,0.0,-1.0,0.0,-1.0
1639,3A00499F-DF8B-4E37-9EEC-389123BCFF88,,,0,0.0,-1.0,0.0,-1.0
1640,3A22C6D0-3C7B-4A7D-87D5-25463A958305,0.4127430555555556,53.30192647429966,0,0.0,32.0,0.0,57.550000000000004
1641,3A3402C6-8756-4901-9C40-7C237001293B,435.6872453703704,0.02065701967554559,0,0.0,1.75,-88916.99999999999,73.925
1642,3A3BE146-68CA-48D7-A097-96448F43F4B1,76.44513888888889,0.039243829543699635,1,0.0,-1.0,0.0,-1.0
1643,3A421BF7-F82E-43F2-8818-3EE7234D32B7,0.3337731481481481,23.968375060683822,0,0.0,-1.0,0.0,-1.0
1644,3A436693-DE1C-4C4F-B964-99764503D138,17.130057870370372,2.4518305961269884,0,0.0,55.333333333333336,1454663.0,77.56666666666666
1645,3A4A5807-CBDD-4549-B7F5-5B371D15030E,,,0,0.0,-1.0,0.0,-1.0
1646,3A53FF18-FD69-44B5-9F0A-A7C6DF72F6A2,0.702662037037037,35.57898204579147,0,0.0,16.0,-8.499999999999998,16.775000000000002
1647,3A6E34C4-C376-4561-8433-88F5BBEE031F,198.06429398148148,0.08583071515954037,0,0.0,3.0,14.0,26.7
1648,3A71AF4A-D8F2-48F3-AA21-742104F961C3,180.07509259259257,0.0444259107954449,0,0.0,3.0,0.0,29.4
1649,3A7AD14B-36DB-4444-939D-4DF5B689C0AD,0.3356712962962963,2.9791048893179783,0,0.0,-1.0,0.0,-1.0
1650,3A7C8474-9155-4F29-96EF-DB78240006A5,35.83591435185185,0.2511447011407124,0,0.0,13.0,0.0,10.1
1651,3A86B3BC-A4DD-439C-9C56-9B9A97D74F40,0.2916666666666667,6.857142857142858,0,0.0,-1.0,0.0,-1.0
1652,3A8A608C-9B6F-4352-9BA1-569B460C3CD6,0.2921064814814815,44.5043188842222,0,0.0,33.0,0.0,28.7
1653,3A92BE5B-2732-4068-907B-C79E510D399C,14.969537037037034,3.8745353217336436,0,0.0,12.846153846153847,-22083.381118881123,59.39999999999999
1654,3AA517BB-53CE-47AE-B724-5A73E116AABC,,,0,0.0,-1.0,0.0,-1.0
1655,3AA7D0D9-30D7-418B-AB72-EFAE9E8515EF,,,0,0.0,-1.0,0.0,-1.0
1656,3AAAECB3-EF5A-4F69-A826-2B7DDD1E16F3,4.720636574074074,3.177537555502705,0,0.0,8.75,184921.99999999997,39.625
1657,3AB44494-D3D5-4EB6-B18B-461D52456F8F,0.3333333333333333,9.0,0,0.0,-1.0,0.0,-1.0
1658,3AB4515F-6D79-425D-8719-0A1948619900,0.3333333333333333,9.0,0,0.0,-1.0,0.0,-1.0
1659,3ABDDFA2-5724-44FE-8C06-953821F1D335,,,0,0.0,-1.0,0.0,-1.0
1660,3AC0CCDC-BFF0-4297-A303-0FBC15C1E144,252.42144675925925,0.00792325701986587,0,0.0,-1.0,0.0,-1.0
1661,3AC504E7-6B81-4795-B79A-F0560829F1CC,,,0,0.0,-1.0,0.0,-1.0
1662,3ACA5597-D937-4598-B039-0F2AC09A1754,0.2916782407407407,6.8568707590968625,0,0.0,-1.0,0.0,-1.0
1663,3ADC0EEC-112D-443A-8C95-005612C2B8D1,0.3333333333333333,9.0,0,0.0,-1.0,0.0,-1.0
1664,3AE2D9A2-5DA2-4B42-AD8F-1538A2E758B5,,,0,0.0,-1.0,0.0,-1.0
1665,3AE98BD3-82E9-42EE-A5B6-D99756433B79,,,0,0.0,-1.0,0.0,-1.0
1666,3B002609-263A-4CA3-B220-A497314B709C,145.30314814814815,0.013764326688647108,1,0.0,-1.0,0.0,-1.0
1667,3B0D0930-2AEA-4932-9AB0-B5787D5CCD27,1.2086342592592592,44.678528335855056,0,0.0,33.5,15274.3,181.86666666666665
1668,3B1E5650-4BB9-4F5E-AB76-0FA2AF845054,78.29892361111109,0.038314702956839634,1,0.0,-1.0,0.0,-1.0
1669,3B235FF6-AD45-4044-BC56-3D8A0C83C964,,,0,0.0,-1.0,0.0,-1.0
1670,3B293892-3B14-4D3E-BF9D-3CA86A005DC5,0.33760416666666665,5.924097500771367,0,0.0,-1.0,0.0,-1.0
1671,3B4033EB-5156-4CD9-AE89-C7453A869E37,6.984074074074074,1.5750119319085751,0,0.0,30.0,0.0,75.1
1672,3B4EFC6F-39F2-446F-9DF1-5CB9E8879EB5,0.33361111111111114,11.99000832639467,0,0.0,-1.0,0.0,-1.0
1673,3B5B6994-BA07-4DED-98FC-8BF745F3F9BB,,,0,0.0,-1.0,0.0,-1.0
1674,3B691EBC-2BB5-4D3C-9978-8E05C620E819,0.2968865740740741,144.83645861759774,0,0.0,55.666666666666664,2.0,146.9333333333333
1675,3B7191E3-787C-4C7E-ABB5-03D530D6E998,14.0271875,0.2851605141800521,0,0.0,-1.0,0.0,-1.0
1676,3B74EFBC-1E4B-40F5-B9C5-B48BB1ABEE58,0.2916666666666667,3.4285714285714284,0,0.0,-1.0,0.0,-1.0
1677,3B8EA7C7-2E0D-4303-BB5A-FC32FFEADD51,,,0,0.0,-1.0,0.0,-1.0
1678,3B9F9F09-6B88-4812-8D8D-319EBDB803C0,63.15291666666667,0.015834581406242783,1,0.0,-1.0,0.0,-1.0
1679,3BB43CA4-540F-4E0F-B6AE-E7FB731C3CC0,,,0,0.0,-1.0,0.0,-1.0
1680,3BC9944C-F503-4498-BE1C-9FD1407320E2,92.32967592592593,0.01083075392577223,1,0.0,-1.0,0.0,-1.0
1681,3BCE439F-F855-401B-A8E6-290C05219F37,0.3346412037037037,38.847577214401824,0,0.0,38.0,0.0,104.8
1682,3BE401D4-77FF-488A-879C-149DCA8494BE,114.09193287037034,0.1665323701859581,0,0.0,25.5,0.0,51.0
1683,3BF4E08B-881A-4BAD-A4F5-98F98A6E192D,0.2916666666666667,3.4285714285714284,0,0.0,-1.0,0.0,-1.0
1684,3BFB0D22-4828-45B8-99FB-E35608F3D938,,,0,0.0,-1.0,0.0,-1.0
1685,3BFD80B6-EA72-4FB2-A00F-96700C5C28F6,0.2916666666666667,3.4285714285714284,0,0.0,-1.0,0.0,-1.0
1686,3C0472FF-5AB7-45B5-B73B-8295E3D272C9,,,0,0.0,-1.0,0.0,-1.0
1687,3C0594B3-3D85-4094-965A-FF9D5E4F9D8C,0.3338425925925926,35.94508389959785,0,0.0,16.0,0.0,20.8
1688,3C0F1462-A276-4605-B22F-A06B8860DD4C,0.3343287037037037,41.874956726441866,0,0.0,23.0,0.0,40.650000000000006
1689,3C1FAF1C-E645-464C-9B12-2F522979C221,53.735277777777775,0.09304874203270147,1,0.0,-1.0,0.0,-1.0
1690,3C22A7B2-244B-4B22-A2D4-2358A45963EA,,,0,0.0,-1.0,0.0,-1.0
1691,3C239F6E-19DE-425E-937B-7C969BF8CA23,196.6057986111111,0.04577687974403095,0,0.0,23.0,0.0,33.9
1692,3C35106A-BE4E-4125-BB44-CD6021227C37,2.476203703703704,4.846127958718169,0,0.0,-1.0,0.0,-1.0
1693,3C3DF016-9B67-44E0-B1A6-2487F73526F3,0.3333333333333333,3.0,0,0.0,-1.0,0.0,-1.0
1694,3C48656F-D717-4011-84D5-9B9AC84D9155,0.2916666666666667,3.4285714285714284,0,0.0,-1.0,0.0,-1.0
1695,3C501E2D-F5CE-4132-9086-7F6EE2EC51AA,0.29234953703703703,17.102814838275467,0,0.0,2.0,0.0,23.55
1696,3C584A75-2756-4881-A5C2-EBDD5347F9C7,,,0,0.0,-1.0,0.0,-1.0
1697,3C5A1CFD-EC27-4516-A3F0-659A5009C695,76.32662037037036,0.1310158887092812,1,0.0,38.0,0.0,25.5
1698,3C602917-0980-4840-8C55-0D971AE997E6,,,0,0.0,-1.0,0.0,-1.0
1699,3C86F910-EA64-43C3-9CF9-E7B65905198E,,,0,0.0,-1.0,0.0,-1.0
1700,3C8A155D-CDC3-4317-83BE-691252996935,146.17160879629628,0.07525401198347295,1,0.0,3.6666666666666665,-2.0,41.4
1701,3C9352DE-4278-4C34-B8D4-995EBF699FF7,151.508125,0.026401224356779544,0,0.0,-1.0,0.0,-1.0
1702,3CB8F11F-D892-494C-AA5C-C9A079E58675,0.3333333333333333,9.0,0,0.0,-1.0,0.0,-1.0
1703,3CBA7290-7D1D-484C-A301-A8DA0C7E2C25,,,0,0.0,-1.0,0.0,-1.0
1704,3CCDAD16-E130-45AE-8C9A-8950AB67FAD5,19.305960648148147,4.040202993342467,0,0.0,27.90909090909091,15162.024242424237,57.58181818181819
1705,3CD69929-7EA2-46AE-9A9B-881B6E11F09B,226.61702546296294,0.02647638670458415,0,0.0,4.0,0.0,13.1
1706,3CD9A2AD-5E53-48CD-B87A-3AEF58F29C6C,0.3346412037037037,44.82412755507903,0,0.0,23.0,0.0,55.5
1707,3CF43C7D-B1F6-4DF8-8D4B-C78CAF90BB5A,,,0,0.0,-1.0,0.0,-1.0
1708,3CF99AE6-A285-41E5-925C-985AC7D456BE,74.63450231481481,0.5359451561862975,0,0.0,9.4,312644.9166666666,50.3
1709,3D012B1C-C536-4DA6-AC42-2239CA06A905,,,0,0.0,-1.0,0.0,-1.0
1710,3D0F3F4C-0DFB-4B7C-963D-4E17A77044F8,0.3349537037037037,5.970974429854873,0,0.0,-1.0,0.0,-1.0
1711,3D12B762-762A-48F5-AD61-A416AD01136C,,,0,0.0,-1.0,0.0,-1.0
1712,3D18DB34-3563-4835-BE34-AF38652CCF33,206.3691550925926,0.02422842695535884,0,0.0,4.0,0.0,16.9
1713,3D1AC06E-1927-4174-BD21-F89D868E168C,187.25901620370368,0.01602059041438382,0,0.0,3.0,0.0,43.5
1714,3D2EF060-0D6B-45FD-BF5E-5079F8A35DE5,,,0,0.0,-1.0,0.0,-1.0
1715,3D3640AF-1F1E-4CF2-BEE4-8C35D7EA43D3,0.3343865740740741,47.848811048423386,0,0.0,42.0,0.0,78.9
1716,3D378B44-D988-463A-A784-FFBEBF60A359,152.35650462962963,0.026254212182957214,0,0.0,-1.0,0.0,-1.0
1717,3D44A45A-1AEA-46A6-8A60-32FA98D682A5,0.2946412037037037,37.333542836940715,0,0.0,-1.0,0.0,-1.0
1718,3D458B50-EF71-45EF-A36F-3AC27499F70A,67.47052083333334,0.23714060307202064,0,0.0,5.5,0.0,45.5
1719,3D467074-B0F8-4209-A0D8-EC4284D23219,75.34368055555555,0.013272513270209016,1,0.0,-1.0,0.0,-1.0
1720,3D4B1EC3-EE5A-4561-BE45-06A4D34BDE18,0.2916898148148148,3.4282993413221168,0,0.0,-1.0,0.0,-1.0
1721,3D4D6F98-02A5-45D2-B8A0-49283E3CB0D5,0.3335879629629629,2.9977100825758103,0,0.0,-1.0,0.0,-1.0
1722,3D4F3D23-EDC0-489B-AC1C-0BC58E2C9FEB,0.2916666666666667,24.0,0,0.0,-1.0,0.0,-1.0
1723,3D5C3844-3797-44B1-A89F-7A16D393D2E3,,,0,0.0,-1.0,0.0,-1.0
1724,3D66E3E0-6116-47BE-94E7-65E24EF01B2B,0.3346064814814815,17.93151158768592,0,0.0,-1.0,0.0,-1.0
1725,3D6EEF3F-CDD0-4224-A8FE-87A2E5D08A20,,,0,0.0,-1.0,0.0,-1.0
1726,3D6F5390-C1CA-42A3-A3F3-27972BC9001E,,,0,0.0,-1.0,0.0,-1.0
1727,3D7529EA-09C2-4224-B7AF-4954139CF4C9,67.31880787037036,0.2525297244231558,0,0.0,11.25,2893546.4999999995,61.05
1728,3D813B79-D363-4536-AAAF-94A4667D1098,15.015300925925924,0.3995923910948863,0,0.0,18.0,0.0,206.2
1729,3D81C6D3-3154-4B38-9431-71636B4A1DDA,,,0,0.0,-1.0,0.0,-1.0
1730,3D85ACD3-0AE2-40A9-BA04-D2E0DB4E0A87,69.44427083333333,0.25920064800161996,0,0.0,26.0,0.0,75.25
1731,3D9619DE-9F07-436C-A3B0-9C632237DE48,1.3274074074074074,29.380580357142854,0,0.0,11.8,3192.2166666666662,37.940000000000005
1732,3D9D7B4C-B8DD-4790-B3F1-5F3604BF3CDF,,,0,0.0,-1.0,0.0,-1.0
1733,3DA8198C-198D-4992-99C8-29E16787348D,,,0,0.0,-1.0,0.0,-1.0
1734,3DB373E0-0A18-47B8-9599-49F167553C4A,,,0,0.0,-1.0,0.0,-1.0
1735,3DB412DD-EC7E-4BEF-BCBC-695C060C5E2B,186.2992361111111,0.10198646219176212,0,0.0,10.5,7924225.0,39.075
1736,3DD1175B-FB80-4A91-8B77-CFE514CD198C,0.2916666666666667,10.285714285714283,0,0.0,-1.0,0.0,-1.0
1737,3DDD29B8-F601-4DBD-96D8-6398A7F357AB,0.29180555555555554,6.853879105188006,0,0.0,-1.0,0.0,-1.0
1738,3DE07533-A4C0-4287-A2D9-A86ECA81D232,,,0,0.0,-1.0,0.0,-1.0
1739,3DE1A947-E426-4F84-990D-B3AA3B98701F,,,0,0.0,-1.0,0.0,-1.0
1740,3DE1B2F5-2930-47A0-9F05-84011C4CC45E,215.7451736111111,0.06489137052602406,0,0.0,17.5,0.0,66.25
1741,3DEDE03A-DEE4-41E3-92C7-19206D88EBFF,0.2934375,64.74973375931842,0,0.0,15.666666666666666,-2.0,46.199999999999996
1742,3DF7D1E1-DB65-4D92-B3B4-7E094A42E26C,0.3333333333333333,9.0,0,0.0,-1.0,0.0,-1.0
1743,3E018ACD-D60A-4F5F-9B89-245526480217,96.46342592592592,0.031099869937272324,1,0.0,3.0,0.0,25.1
1744,3E057EE2-AFE9-4631-8382-6CE7D8350ABD,0.3333333333333333,9.0,0,0.0,-1.0,0.0,-1.0
1745,3E13CC76-1000-4A9C-9DF9-B720F3D6395E,0.2916666666666667,6.857142857142858,0,0.0,-1.0,0.0,-1.0
1746,3E1AFDA9-58DD-4BF2-B9F0-39BCDD0B323A,54.666921296296294,0.8048742997894235,0,0.0,17.25,414628.89285714284,41.5875
1747,3E31962C-700B-41AD-8156-197615AF4DA9,260.5068865740741,0.0038386701140649274,0,0.0,-1.0,0.0,-1.0
1748,3E3A9831-2214-4F86-B6C5-F50E29D7BA01,23.22,2.1102497846683894,0,1.0,44.5,987716.9999999999,87.19999999999999
1749,3E49B562-75E9-4414-A41D-02D07268DE5E,,,0,0.0,-1.0,0.0,-1.0
1750,3E4D1529-15BA-4D33-A487-B066F8FF4F01,76.17965277777778,3.2554624621805,0,12.0,30.394736842105264,134.01872925557146,120.96315789473682
1751,3E5CC64A-7025-437E-ABF6-AD1DFE230510,,,0,0.0,-1.0,0.0,-1.0
1752,3E7D5243-4A7A-4C4B-9723-10AC18DF24FF,,,0,0.0,-1.0,0.0,-1.0
1753,3E8CEDCC-B7A2-4FC7-9FF7-EE9F4C5C2AA7,,,0,0.0,-1.0,0.0,-1.0
1754,3E911D31-BFC1-4ADA-83AB-3AF6FF9C8D6D,,,0,0.0,-1.0,0.0,-1.0
1755,3E95D859-12BE-4EF7-943E-24F2EBC4B055,28.48583333333333,0.7372085539595706,0,0.0,19.0,607888.0,41.46666666666667
1756,3EA0DE95-93FA-4960-9B33-0D42C77B930E,,,0,0.0,-1.0,0.0,-1.0
1757,3EC08254-D7F2-4FFE-BF06-0D0697C5DE06,,,0,0.0,-1.0,0.0,-1.0
1758,3ED61B9D-2EC9-4503-8D25-A35F1E51709B,58.570243055555565,0.2048821957016237,0,0.0,20.5,0.0,144.39999999999998
1759,3EDFBC21-E4FD-4115-B338-54F2920AD8A8,,,0,0.0,-1.0,0.0,-1.0
1760,3EF9E7C1-8985-43E6-92B3-5FCC123C9B82,166.17986111111108,0.006017576337552602,0,0.0,-1.0,0.0,-1.0
1761,3EFE3536-59DB-4186-9E81-0AA35B2BCD3C,136.1284375,0.051422025614596516,1,0.0,-1.0,0.0,-1.0
1762,3F327685-9ED3-4C50-9927-A9A51BE758A2,,,0,0.0,-1.0,0.0,-1.0
